Species,PlantedStand,Block,Canopy,Understory,OriginStand,Sdlg#,TagColor,StatusDate1,Date,Height,Notes,StatusDate4,Date4,HeightDate4,Notes4,StatusDate5,Date5,HeightDate5,RtCrnHeightDate5,Notes5,Initial Height,comments,done,to do,UniqueID
TSME,1603,PARA3,CompPresent,CompPresent,1460,95,YL,D,8/3/11,,,D,9/11/12,,,D,8/8/13,,,,2,,,,TSME1460-95
TSME,1603,PARA3,CompPresent,CompPresent,1460,406,YL,A,8/3/11,,,D,9/11/12,,,D,8/8/13,,,,2,,,,TSME1460-406
TSME,1603,PARA4,CompPresent,CompAbsent,1460,488,YL,D,8/3/11,,,D,9/11/12,,,D,8/8/13,,,,2,,,,TSME1460-488
TSME,1603,PARA1,CompAbsent,CompAbsent,1603,2,BL,D,8/16/11,,,D,9/11/12,,,D,8/8/13,,,,2,,,,TSME1603-2
TSME,1603,PARA4,CompPresent,CompPresent,1603,176,BL,A,8/3/11,,,D,9/11/12,,,D,8/8/13,,,,2,,,,TSME1603-176
TSME,1603,PARA3,CompPresent,CompAbsent,1603,235,BL,D,8/3/11,,,D,9/11/12,,,D,8/8/13,,,,2,,,,TSME1603-235
TSME,1603,PARA5,CompPresent,CompAbsent,1603,361,BL,A,8/3/11,,,D,9/11/12,,,D,8/8/13,,,,2,,,,TSME1603-361
TSME,1650,HIGH4,CompPresent,CompAbsent,1197,400,RD,D,8/16/11,,,D,9/12/12,,,D,8/7/13,,,,2,,,,TSME1197-400
TSME,1650,HIGH3,CompAbsent,CompPresent,1197,415,RD,A,9/1/11,,,D,9/12/12,,,D,8/7/13,,,,2,,,,TSME1197-415
TSME,1650,HIGH4,CompAbsent,CompAbsent,1197,546,RD,D,9/1/11,,,D,9/12/12,,,D,8/7/13,,,,2,,,,TSME1197-546
TSME,1650,HIGH3,CompAbsent,CompPresent,1460,264,YL,D,9/1/11,,,D,9/12/12,,,D,8/7/13,,,,2,,,,TSME1460-264
TSME,1650,HIGH3,CompPresent,CompPresent,1460,285,YL,A,8/16/11,,,D,9/12/12,,,D,8/7/13,,,,2,,,,TSME1460-285
TSME,1650,HIGH4,CompPresent,CompAbsent,1460,407,YL,D,8/16/11,,,D,9/12/12,,,D,8/7/13,,,,2,,,,TSME1460-407
TSME,1650,HIGH5,CompAbsent,CompPresent,1460,412,YL,D,8/16/11,,,D,9/12/12,,,D,8/7/13,,,,2,,,,TSME1460-412
TSME,1650,HIGH5,CompPresent,CompPresent,1460,431,YL,A,8/16/11,,,D,9/12/12,,,D,8/7/13,,,,2,,,,TSME1460-431
TSME,1650,HIGH3,CompAbsent,CompPresent,1603,27,BL,D,9/1/11,,,D,9/12/12,,,D,8/7/13,,,,2,,,,TSME1603-27
TSME,1650,HIGH3,CompAbsent,CompAbsent,1603,34,BL,D,9/1/11,,,D,9/12/12,,,D,8/7/13,,,,2,,,,TSME1603-34
TSME,1650,HIGH4,CompPresent,CompAbsent,1603,78,,M,8/16/11,,,D,9/12/12,,,D,8/7/13,,,,2,,,,TSME1603-78
TSME,1650,HIGH1,CompPresent,CompPresent,1603,98,BL,A,8/16/11,,,D,9/12/12,,,D,8/7/13,,,,2,,,,TSME1603-98
TSME,1650,HIGH5,CompPresent,CompPresent,1603,163,BL,D,8/16/11,,,D,9/12/12,,,D,8/7/13,,,,2,,,,TSME1603-163
TSME,1650,HIGH5,CompAbsent,CompAbsent,1603,164,BL,A,8/16/11,,,D,9/12/12,,,D,8/7/13,,,,2,,,,TSME1603-164
TSME,1650,HIGH4,CompPresent,CompAbsent,1603,458,BL,A,8/16/11,,,D,9/12/12,,,D,8/7/13,,,,2,,,,TSME1603-458
TSME,1603,PARA2,CompPresent,CompPresent,1197,239,RD,A,8/16/11,,,D,9/11/12,,,D,8/8/13,,,,2.1,,,,TSME1197-239
TSME,1603,PARA4,CompAbsent,CompPresent,1603,191,BL,A,8/3/11,,,D,9/11/12,,,D,8/8/13,,,,2.1,,,,TSME1603-191
TSME,1650,HIGH4,CompPresent,CompPresent,1197,432,RD,A,8/16/11,,,D,9/12/12,,,D,8/7/13,,,,2.1,,,,TSME1197-432
TSME,1650,HIGH3,CompPresent,CompPresent,1603,554,BL,A,8/16/11,,,D,9/12/12,,,D,8/7/13,,,,2.1,,,,TSME1603-554
TSME,1603,PARA4,CompAbsent,CompAbsent,1603,470,BL,A,8/16/11,,,D,9/11/12,,,D,8/8/13,,,,2.1,,,,TSME1603-470
ABAM,668,NISQ3,CompAbsent,CompPresent,704,67,PK,A,6/23/11,,,D,8/29/12,,,D,8/12/13,,,,2.1,,,,ABAM704-67
TSME,1460,AE104,CompAbsent,CompAbsent,1603,522,BL,A,8/2/11,,,D,9/13/12,,,D,8/5/13,,,,2.1,,,,TSME1603-522
TSME,1650,HIGH3,CompPresent,CompPresent,1197,466,RD,A,8/16/11,,,D,9/12/12,,,D,8/7/13,,,,2.1,,,,TSME1197-466
TSME,1064,AV062,CompPresent,CompPresent,1603,465,BL,A,6/30/11,,,D,8/28/12,,,D,8/8/13,,,,2.1,,,,TSME1603-465
TSME,1197,AM165,CompPresent,CompPresent,1603,575,BL,A,7/21/11,,,D,8/28/12,,,D,8/6/13,,,,2.1,,,,TSME1603-575
TSME,1064,AV061,CompAbsent,CompAbsent,1197,583,RD,A,6/30/11,,,D,8/28/12,,,D,8/8/13,,,,2.1,,,,TSME1197-583
TSME,1650,HIGH1,CompAbsent,CompAbsent,1197,478,RD,A,9/1/11,,,D,9/12/12,,,D,8/7/13,,,,2.1,,,,TSME1197-478
TSME,1650,HIGH5,CompAbsent,CompAbsent,1603,513,BL,A,8/16/11,,,D,9/12/12,,,D,8/7/13,,,,2.1,,,,TSME1603-513
ABAM,1064,AV063,CompPresent,CompAbsent,704,384,PK,A,6/30/11,,,D,8/28/12,,,D,8/8/13,,,,2.1,,,,ABAM704-384
TSME,1650,HIGH5,CompAbsent,CompAbsent,1460,438,YL,A,8/16/11,,,D,9/12/12,,,D,8/7/13,,,,2.1,,,,TSME1460-438
TSME,1650,HIGH1,CompAbsent,CompAbsent,1460,595,YL,A,9/1/11,,,D,9/12/12,,,D,8/7/13,,,,2.1,,,,TSME1460-595
ABAM,704,TO045,CompPresent,CompPresent,1603,326,BL,A,6/23/11,,,D,8/27/12,,,D,8/13/13,,,,2.1,,,,ABAM1603-326
ABAM,668,NISQ2,CompAbsent,CompPresent,1603,271,BL,D,6/23/11,,,D,8/29/12,,,D,8/12/13,,,,2.1,,,,ABAM1603-271
ABAM,704,TO042,CompAbsent,CompAbsent,1603,139,BL,D,6/23/11,,,D,8/27/12,,,D,8/13/13,,,,2.1,,,,ABAM1603-139
TSHE,704,TO042,CompAbsent,CompPresent,704,276,GR,D,6/23/11,,,D,8/27/12,,,D,8/13/13,,,,2.1,,,,TSHE704-276
ABAM,1064,AV064,CompPresent,CompAbsent,704,259,PK,D,6/30/11,,,D,8/28/12,,,D,8/8/13,,,,2.1,,,,ABAM704-259
ABAM,1064,AV065,CompAbsent,CompPresent,704,378,PK,A,6/30/11,,,D,8/28/12,,,D,8/8/13,,,,2.1,,,,ABAM704-378
TSME,1064,AV065,CompPresent,CompAbsent,1197,76,RD,A,6/30/11,,,D,8/28/12,,,D,8/8/13,,,,2.1,,,,TSME1197-76
TSME,1064,AV062,CompPresent,CompPresent,1197,564,RD,A,6/30/11,,,D,8/28/12,,,D,8/8/13,,,,2.1,,,,TSME1197-564
TSME,1064,AV062,CompAbsent,CompPresent,1197,581,RD,A,6/30/11,,,D,8/28/12,,,D,8/8/13,,,,2.1,,,,TSME1197-581
TSME,1064,AV065,CompAbsent,CompAbsent,1460,197,YL,D,6/30/11,,,D,8/28/12,,,D,8/8/13,,,,2.1,,,,TSME1460-197
TSME,1064,AV065,CompPresent,CompAbsent,1460,281,YL,A,6/30/11,,,D,8/28/12,,,D,8/8/13,,,,2.1,,,,TSME1460-281
TSME,1064,AV061,CompAbsent,CompPresent,1460,305,YL,A,6/30/11,,,D,8/28/12,,,D,8/8/13,,,,2.1,,,,TSME1460-305
TSME,1064,AV063,CompPresent,CompAbsent,1460,591,YL,D,6/30/11,,,D,8/28/12,,,D,8/8/13,,,,2.1,,,,TSME1460-591
TSME,1064,AV062,CompAbsent,CompPresent,1603,108,BL,A,6/30/11,,,D,8/28/12,,,D,8/8/13,,,,2.1,,,,TSME1603-108
TSME,1197,AM165,CompAbsent,CompAbsent,1460,204,YL,A,7/21/11,,,D,8/28/12,,,D,8/6/13,,,,2.1,,,,TSME1460-204
TSME,1197,AM162,CompPresent,CompPresent,1460,560,YL,A,7/21/11,,,D,8/28/12,,,D,8/6/13,,,,2.1,,,,TSME1460-560
TSME,1197,AM161,CompPresent,CompPresent,1460,577,YL,D,7/21/11,,,D,8/28/12,,,D,8/6/13,,,,2.1,,,,TSME1460-577
TSME,1197,AM161,CompPresent,CompAbsent,1460,579,YL,D,7/21/11,,,D,8/28/12,,,D,8/6/13,,,,2.1,,,,TSME1460-579
TSME,1197,AM162,CompPresent,CompPresent,1603,147,BL,A,7/21/11,,,D,8/28/12,,,D,8/6/13,,,,2.1,,,,TSME1603-147
TSME,1197,AM162,CompAbsent,CompAbsent,1603,158,BL,A,7/21/11,,,D,8/28/12,,,D,8/6/13,,,,2.1,,,,TSME1603-158
TSME,1197,AM165,CompPresent,CompAbsent,1603,221,BL,A,7/21/11,,,D,8/28/12,,,D,8/6/13,,,,2.1,,,,TSME1603-221
TSME,1197,AM162,CompAbsent,CompPresent,1603,491,BL,D,7/21/11,,,D,8/28/12,,,D,8/6/13,,,,2.1,,,,TSME1603-491
TSME,1197,AM162,CompPresent,CompPresent,1603,515,BL,A,7/21/11,,,D,8/28/12,,,D,8/6/13,,,,2.1,,,,TSME1603-515
TSME,1197,AM163,CompAbsent,CompAbsent,1603,560,BL,D,7/21/11,,,D,8/28/12,,,D,8/6/13,,,,2.1,,,,TSME1603-560
TSME,1197,AM165,CompAbsent,CompAbsent,1603,584,BL,D,7/21/11,,,D,8/28/12,,,D,8/6/13,,,,2.1,,,,TSME1603-584
TSME,1197,AM164,CompAbsent,CompPresent,1603,587,BL,D,7/21/11,,,D,8/28/12,,,D,8/6/13,,,,2.1,,,,TSME1603-587
TSHE,1460,AE101,CompAbsent,CompPresent,704,78,GR,D,8/17/11,,,D,9/13/12,,,D,8/5/13,,,,2.1,,,,TSHE704-78
TSHE,1460,AE104,CompPresent,CompPresent,704,559,GR,D,8/2/11,,,D,9/13/12,,,D,8/5/13,,,,2.1,,,,TSHE704-559
TSME,1460,AE102,CompAbsent,CompAbsent,1197,94,RD,D,8/2/11,,,D,9/13/12,,,D,8/5/13,,,,2.1,,,,TSME1197-94
TSME,1460,AE101,CompAbsent,CompPresent,1460,210,YL,D,8/17/11,,,D,9/13/12,,,D,8/5/13,,,,2.1,,,,TSME1460-210
TSME,1460,AE105,CompAbsent,CompPresent,1460,271,YL,D,8/2/11,,,D,9/13/12,,,D,8/5/13,,,,2.1,,,,TSME1460-271
TSME,1460,AE104,CompPresent,CompPresent,1460,315,YL,A,8/2/11,,,D,9/13/12,,,D,8/5/13,,,,2.1,,,,TSME1460-315
TSME,1460,AE101,CompAbsent,CompPresent,1460,345,YL,D,8/17/11,,,D,9/13/12,,,D,8/5/13,,,,2.1,,,,TSME1460-345
TSME,1460,AE104,CompAbsent,CompPresent,1460,396,YL,D,8/2/11,,,D,9/13/12,,,D,8/5/13,,,,2.1,,,,TSME1460-396
TSME,1460,AE101,CompPresent,CompPresent,1460,478,YL,A,8/17/11,,,D,9/13/12,,,D,8/5/13,,,,2.1,,,,TSME1460-478
TSME,1460,AE103,CompPresent,CompPresent,1603,31,BL,A,8/2/11,,,D,9/13/12,,,D,8/5/13,,,,2.1,,,,TSME1603-31
TSME,1460,AE102,CompPresent,CompPresent,1603,292,BL,D,8/2/11,,,D,9/13/12,,,D,8/5/13,,,,2.1,,,,TSME1603-292
TSME,1460,AE104,CompPresent,CompAbsent,1603,294,BL,A,8/2/11,,,D,9/13/12,,,D,8/5/13,,,,2.1,,,,TSME1603-294
TSME,1460,AE104,CompAbsent,CompPresent,1603,302,BL,A,8/2/11,,,D,9/13/12,,,D,8/5/13,,,,2.1,,,,TSME1603-302
TSME,1460,AE102,CompPresent,CompPresent,1603,468,BL,D,8/2/11,,,D,9/13/12,,,D,8/5/13,,,,2.1,,,,TSME1603-468
TSME,1460,AE103,CompPresent,CompAbsent,1603,544,BL,D,8/2/11,,,D,9/13/12,,,D,8/5/13,,,,2.1,,,,TSME1603-544
TSME,1460,AE103,CompPresent,CompAbsent,1603,550,BL,A,8/2/11,,,D,9/13/12,,,D,8/5/13,,,,2.1,,,,TSME1603-550
ABAM,1603,PARA2,CompAbsent,CompAbsent,704,93,PK,D,8/25/11,,,D,9/11/12,,,D,8/8/13,,,,2.1,,,,ABAM704-93
ABAM,1603,PARA2,CompPresent,CompPresent,704,206,PK,A,8/19/11,,,D,9/11/12,,,D,8/8/13,,,,2.1,,,,ABAM704-206
TSME,1603,PARA1,CompAbsent,CompAbsent,1197,211,RD,D,8/16/11,,,D,9/11/12,,,D,8/8/13,,,,2.1,,,,TSME1197-211
TSME,1603,PARA4,CompPresent,CompPresent,1197,243,RD,A,8/3/11,,,D,9/11/12,,,D,8/8/13,,,,2.1,,,,TSME1197-243
TSME,1603,PARA3,CompPresent,CompPresent,1197,516,RD,A,8/3/11,,,D,9/11/12,,,D,8/8/13,,,,2.1,,,,TSME1197-516
TSME,1603,PARA4,CompPresent,CompPresent,1460,14,YL,A,8/3/11,,,D,9/11/12,,,D,8/8/13,,,,2.1,,,,TSME1460-14
TSME,1603,PARA2,CompPresent,CompPresent,1460,28,YL,A,8/16/11,,,D,9/11/12,,,D,8/8/13,,,,2.1,,,,TSME1460-28
TSME,1603,PARA4,CompAbsent,CompAbsent,1460,50,YL,D,8/16/11,,,D,9/11/12,,,D,8/8/13,,,,2.1,,,,TSME1460-50
ABAM,1650,HIGH1,CompAbsent,CompAbsent,1603,251,BL,D,9/1/11,,,D,9/12/12,,,D,8/7/13,,,,2.1,,,,ABAM1603-251
TSME,1650,HIGH2,CompAbsent,CompAbsent,1197,91,RD,A,8/24/11,,,D,9/12/12,,,D,8/7/13,,,,2.1,,,,TSME1197-91
TSME,1650,HIGH5,CompAbsent,CompAbsent,1197,434,RD,D,8/16/11,,,D,9/12/12,,,D,8/7/13,,,,2.1,,,,TSME1197-434
TSME,1650,HIGH3,CompPresent,CompPresent,1197,474,RD,A,8/16/11,,,D,9/12/12,,,D,8/7/13,,,,2.1,,,,TSME1197-474
TSME,1650,HIGH1,CompPresent,CompPresent,1197,482,RD,A,8/16/11,,,D,9/12/12,,,D,8/7/13,,,,2.1,,,,TSME1197-482
TSME,1650,HIGH2,CompAbsent,CompAbsent,1197,521,RD,A,8/24/11,,,D,9/12/12,,,D,8/7/13,,,,2.1,,,,TSME1197-521
TSME,1650,HIGH4,CompPresent,CompPresent,1460,443,YL,A,8/16/11,,,D,9/12/12,,,D,8/7/13,,,,2.1,,,,TSME1460-443
TSME,1650,HIGH3,CompPresent,CompPresent,1460,449,YL,A,8/16/11,,,D,9/12/12,,,D,8/7/13,,,,2.1,,,,TSME1460-449
TSME,1650,HIGH3,CompAbsent,CompPresent,1460,462,YL,D,9/1/11,,,D,9/12/12,,,D,8/7/13,,,,2.1,,,,TSME1460-462
TSME,1650,HIGH1,CompAbsent,CompPresent,1460,472,YL,D,8/24/11,,,D,9/12/12,,,D,8/7/13,,,,2.1,,,,TSME1460-472
TSME,1650,HIGH1,CompAbsent,CompPresent,1460,557,YL,A,8/24/11,,,D,9/12/12,,,D,8/7/13,,,,2.1,,,,TSME1460-557
TSME,1650,HIGH4,CompPresent,CompAbsent,1603,9,BL,D,8/16/11,,,D,9/12/12,,,D,8/7/13,,,,2.1,,,,TSME1603-9
ABAM,704,TO041,CompPresent,CompPresent,1603,45,,A,6/23/11,,,D,8/27/12,,,D,8/13/13,,,,2.2,,,,ABAM1603-45
TSME,1603,PARA1,CompPresent,CompPresent,1197,508,RD,A,8/3/11,,,D,9/11/12,,,D,8/8/13,,,,2.2,,,,TSME1197-508
TSME,1603,PARA2,CompPresent,CompPresent,1460,55,YL,A,8/16/11,,,D,9/11/12,,,D,8/8/13,,,,2.2,,,,TSME1460-55
TSME,1603,PARA1,CompAbsent,CompPresent,1460,81,YL,A,8/16/11,,,D,9/11/12,,,D,8/8/13,,,,2.2,,,,TSME1460-81
ABAM,668,NISQ2,CompPresent,CompPresent,704,80,PK,A,6/23/11,,,D,8/29/12,,,D,8/12/13,,,,2.2,,,,ABAM704-80
TSME,1603,PARA5,CompPresent,CompPresent,1603,262,BL,A,8/3/11,,,D,9/11/12,,,D,8/8/13,,,,2.2,,,,TSME1603-262
TSME,1650,HIGH1,CompAbsent,CompPresent,1603,532,BL,A,8/24/11,,,D,9/12/12,,,D,8/7/13,,,,2.2,,,,TSME1603-532
TSME,1064,AV064,CompAbsent,CompAbsent,1197,385,RD,A,6/30/11,,,D,8/28/12,,,D,8/8/13,,,,2.2,,,,TSME1197-385
TSME,1650,HIGH2,CompAbsent,CompPresent,1603,590,BL,A,8/24/11,,,M,9/12/12,,,D,8/7/13,,,,2.2,,,,TSME1603-590
TSME,1650,HIGH2,CompAbsent,CompAbsent,1603,509,BL,A,8/24/11,,,D,9/12/12,,,D,8/7/13,,,,2.2,,,,TSME1603-509
TSHE,704,TO044,CompAbsent,CompAbsent,704,48,GR,A,6/23/11,,,D,8/27/12,,,D,8/13/13,,,,2.2,,,,TSHE704-48
ABAM,1650,HIGH1,CompAbsent,CompPresent,1603,24,BL,A,8/24/11,,,D,9/12/12,,,D,8/7/13,,,,2.2,,,,ABAM1603-24
ABAM,704,TO043,CompPresent,CompAbsent,1603,348,BL,A,6/23/11,,,D,8/27/12,,,D,8/13/13,,,,2.2,,,,ABAM1603-348
TSME,1197,AM165,CompAbsent,CompAbsent,1460,497,YL,A,7/21/11,,,D,8/28/12,,,D,8/6/13,,,,2.2,,,,TSME1460-497
ABAM,704,TO041,CompAbsent,CompAbsent,1603,104,BL,A,6/23/11,,,D,8/27/12,,,D,8/13/13,,,,2.2,,,,ABAM1603-104
ABAM,1064,AV063,CompAbsent,CompAbsent,1603,70,BL,A,6/30/11,,,D,8/28/12,,,D,8/8/13,,,,2.2,,,,ABAM1603-70
TSHE,704,TO042,CompPresent,CompPresent,704,237,GR,M,6/23/11,,,D,8/27/12,,,D,8/13/13,,,,2.2,,,,TSHE704-237
TSHE,704,TO042,CompPresent,CompAbsent,704,330,GR,D,6/23/11,,,D,8/27/12,,,D,8/13/13,,,,2.2,,,,TSHE704-330
TSHE,704,TO045,CompAbsent,CompPresent,704,371,,M,6/23/11,,,D,8/27/12,,,D,8/13/13,,,,2.2,,,,TSHE704-371
ABAM,1064,AV061,CompAbsent,CompPresent,1603,14,BL,A,6/30/11,,,D,8/28/12,,,D,8/8/13,,,,2.2,,,,ABAM1603-14
ABAM,1064,AV064,CompPresent,CompPresent,1603,26,BL,A,6/30/11,,,D,8/28/12,,,D,8/8/13,,,,2.2,,,,ABAM1603-26
ABAM,1064,AV065,CompPresent,CompAbsent,1603,64,BL,A,6/30/11,,,D,8/28/12,,,D,8/8/13,,,,2.2,,,,ABAM1603-64
ABAM,1064,AV061,CompPresent,CompAbsent,1603,208,BL,D,6/30/11,,,D,8/28/12,,,D,8/8/13,,,,2.2,,,,ABAM1603-208
TSME,1064,AV062,CompPresent,CompPresent,1197,50,RD,A,6/30/11,,,D,8/28/12,,,D,8/8/13,,,,2.2,,,,TSME1197-50
TSME,1064,AV065,CompAbsent,CompAbsent,1197,79,RD,D,6/30/11,,,D,8/28/12,,,D,8/8/13,,,,2.2,,,,TSME1197-79
TSME,1064,AV062,CompAbsent,CompPresent,1197,588,RD,A,6/30/11,,,D,8/28/12,,,D,8/8/13,,,,2.2,,,,TSME1197-588
TSME,1064,AV063,CompPresent,CompAbsent,1460,308,YL,A,6/30/11,,,D,8/28/12,,,D,8/8/13,,,,2.2,,,,TSME1460-308
TSME,1064,AV061,CompPresent,CompAbsent,1460,312,YL,A,6/30/11,,,D,8/28/12,,,D,8/8/13,,,,2.2,,,,TSME1460-312
TSME,1064,AV065,CompPresent,CompAbsent,1460,324,YL,A,6/30/11,,,D,8/28/12,,,D,8/8/13,,,,2.2,,,,TSME1460-324
TSME,1064,AV064,CompAbsent,CompPresent,1460,331,YL,A,6/30/11,,,D,8/28/12,,,D,8/8/13,,,,2.2,,,,TSME1460-331
TSME,1064,AV064,CompPresent,CompAbsent,1460,336,YL,A,6/30/11,,,D,8/28/12,,,D,8/8/13,,,,2.2,,,,TSME1460-336
TSME,1064,AV065,CompAbsent,CompPresent,1460,599,YL,D,6/30/11,,,D,8/28/12,,,D,8/8/13,,,,2.2,,,,TSME1460-599
TSME,1064,AV063,CompAbsent,CompAbsent,1603,76,BL,D,6/30/11,,,D,8/28/12,,,D,8/8/13,,,,2.2,,,,TSME1603-76
TSME,1064,AV061,CompAbsent,CompAbsent,1603,286,BL,D,6/30/11,,,D,8/28/12,,,D,8/8/13,,,,2.2,,,,TSME1603-286
TSME,1064,AV064,CompPresent,CompAbsent,1603,428,BL,A,6/30/11,,,D,8/28/12,,,D,8/8/13,,,,2.2,,,,TSME1603-428
TSME,1064,AV065,CompAbsent,CompPresent,1603,432,BL,D,6/30/11,,,D,8/28/12,,,D,8/8/13,,,,2.2,,,,TSME1603-432
TSME,1064,AV065,CompAbsent,CompAbsent,1603,438,BL,D,6/30/11,,,D,8/28/12,,,D,8/8/13,,,,2.2,,,,TSME1603-438
TSME,1064,AV064,CompAbsent,CompAbsent,1603,455,BL,A,6/30/11,,,D,8/28/12,,,D,8/8/13,,,,2.2,,,,TSME1603-455
TSME,1064,AV062,CompPresent,CompAbsent,1603,466,BL,A,6/30/11,,,D,8/28/12,,,D,8/8/13,,,,2.2,,,,TSME1603-466
TSME,1064,AV062,CompAbsent,CompPresent,1603,474,BL,D,6/30/11,,,D,8/28/12,,,D,8/8/13,,,,2.2,,,,TSME1603-474
TSME,1064,AV063,CompAbsent,CompPresent,1603,565,BL,A,6/30/11,,,D,8/28/12,,,D,8/8/13,,,,2.2,,,,TSME1603-565
TSME,1064,AV062,CompPresent,CompAbsent,1603,593,BL,D,6/30/11,,,D,8/28/12,,,D,8/8/13,,,,2.2,,,,TSME1603-593
TSHE,1197,AM163,CompPresent,CompPresent,704,117,GR,A,7/21/11,,,D,8/28/12,,,D,8/6/13,,,,2.2,,,,TSHE704-117
TSHE,1197,AM161,CompPresent,CompAbsent,704,170,GR,A,7/21/11,,,D,8/28/12,,,D,8/6/13,,,,2.2,,,,TSHE704-170
TSHE,1197,AM161,CompPresent,CompPresent,1197,69,WH,A,7/21/11,,,D,8/28/12,,,D,8/6/13,,,,2.2,,,,TSHE1197-69
TSME,1197,AM161,CompAbsent,CompPresent,1460,388,YL,A,7/21/11,,,D,8/28/12,,,D,8/6/13,,,,2.2,,,,TSME1460-388
TSME,1197,AM164,CompAbsent,CompPresent,1460,499,YL,D,7/21/11,,,D,8/28/12,,,D,8/6/13,,,,2.2,,,,TSME1460-499
TSME,1197,AM162,CompAbsent,CompPresent,1460,586,YL,D,7/21/11,,,D,8/28/12,,,D,8/6/13,,,,2.2,,,,TSME1460-586
TSME,1197,AM164,CompPresent,CompPresent,1603,310,BL,A,7/21/11,,,D,8/28/12,,,D,8/6/13,,,,2.2,,,,TSME1603-310
TSME,1197,AM164,CompPresent,CompPresent,1603,335,BL,A,7/21/11,,,D,8/28/12,,,D,8/6/13,,,,2.2,,,,TSME1603-335
TSME,1197,AM161,CompPresent,CompPresent,1603,501,BL,D,7/21/11,,,D,8/28/12,,,D,8/6/13,,,,2.2,,,,TSME1603-501
TSHE,1460,AE101,CompPresent,CompPresent,704,126,GR,D,8/17/11,,,D,9/13/12,,,D,8/5/13,,,,2.2,,,,TSHE704-126
TSHE,1460,AE101,CompPresent,CompPresent,704,203,GR,D,8/17/11,,,D,9/13/12,,,D,8/5/13,,,,2.2,,,,TSHE704-203
TSHE,1460,AE103,CompAbsent,CompPresent,704,223,GR,D,8/2/11,,,D,9/13/12,,,D,8/5/13,,,,2.2,,,,TSHE704-223
TSHE,1460,AE101,CompPresent,CompAbsent,704,284,GR,D,8/17/11,,,D,9/13/12,,,D,8/5/13,,,,2.2,,,,TSHE704-284
TSHE,1460,AE104,CompAbsent,CompPresent,704,348,GR,D,8/2/11,,,D,9/13/12,,,D,8/5/13,,,,2.2,,,,TSHE704-348
TSHE,1460,AE101,CompAbsent,CompAbsent,704,454,GR,D,8/17/11,,,D,9/13/12,,,D,8/5/13,,,,2.2,,,,TSHE704-454
TSME,1460,AE105,CompAbsent,CompPresent,1197,246,RD,D,8/2/11,,,D,9/13/12,,,D,8/5/13,,,,2.2,,,,TSME1197-246
TSME,1460,AE101,CompPresent,CompAbsent,1197,469,RD,A,8/17/11,,,D,9/13/12,,,D,8/5/13,,,,2.2,,,,TSME1197-469
TSME,1460,AE102,CompPresent,CompAbsent,1460,25,YL,A,8/2/11,,,D,9/13/12,,,D,8/5/13,,,,2.2,,,,TSME1460-25
TSME,1460,AE102,CompAbsent,CompPresent,1460,41,YL,A,8/2/11,,,D,9/13/12,,,D,8/5/13,,,,2.2,,,,TSME1460-41
TSME,1460,AE104,CompAbsent,CompAbsent,1460,70,YL,D,8/2/11,,,D,9/13/12,,,D,8/5/13,,,,2.2,,,,TSME1460-70
TSME,1460,AE101,CompAbsent,CompPresent,1460,214,YL,D,8/17/11,,,D,9/13/12,,,D,8/5/13,,,,2.2,,,,TSME1460-214
TSME,1460,AE102,CompPresent,CompAbsent,1460,262,YL,A,8/2/11,,,D,9/13/12,,,D,8/5/13,,,,2.2,,,,TSME1460-262
TSME,1460,AE103,CompPresent,CompPresent,1603,136,BL,D,8/2/11,,,D,9/13/12,,,D,8/5/13,,,,2.2,,,,TSME1603-136
TSME,1460,AE101,CompAbsent,CompPresent,1603,523,BL,A,8/17/11,,,D,9/13/12,,,D,8/5/13,,,,2.2,,,,TSME1603-523
TSME,1460,AE105,CompPresent,CompAbsent,1603,589,BL,A,8/2/11,,,D,9/13/12,,,D,8/5/13,,,,2.2,,,,TSME1603-589
ABAM,1603,PARA2,CompAbsent,CompPresent,1064,278,YL,D,9/1/11,,,D,9/11/12,,,D,8/8/13,,,,2.2,,,,ABAM1064-278
ABAM,1603,PARA5,CompPresent,CompPresent,1064,351,YL,A,8/3/11,,,D,9/11/12,,,D,8/8/13,,,,2.2,,,,ABAM1064-351
ABAM,1603,PARA2,CompPresent,CompPresent,1603,60,BL,A,8/19/11,,,D,9/11/12,,,D,8/8/13,,,,2.2,,,,ABAM1603-60
TSME,1603,PARA5,CompAbsent,CompAbsent,1197,226,RD,D,8/19/11,,,D,9/11/12,,,D,8/8/13,,,,2.2,,,,TSME1197-226
TSME,1603,PARA1,CompAbsent,CompPresent,1197,501,RD,A,8/16/11,,,D,9/11/12,,,D,8/8/13,,,,2.2,,,,TSME1197-501
TSME,1603,PARA5,CompAbsent,CompAbsent,1197,503,RD,D,8/19/11,,,D,9/11/12,,,D,8/8/13,,,,2.2,,,,TSME1197-503
TSME,1603,PARA5,CompPresent,CompAbsent,1197,511,RD,A,8/3/11,,,D,9/11/12,,,D,8/8/13,,,,2.2,,,,TSME1197-511
TSME,1603,PARA4,CompAbsent,CompPresent,1460,13,YL,D,8/3/11,,,D,9/11/12,,,D,8/8/13,,,,2.2,,,,TSME1460-13
TSME,1603,PARA5,CompPresent,CompPresent,1460,23,YL,D,8/3/11,,,D,9/11/12,,,D,8/8/13,,,,2.2,,,,TSME1460-23
