Name,Stand,Block,Gap?,Plot,Date,Type,Treatment,VegHtMid,VegHtCor1,VegHtCor2,VegHtCor3,VegHtCor4,Total Shrub,Total Herb,ABAM,ABAMShrub,Abies,ABIGRA,ABIGRAShrub,ABILAS,ABILASShrub,ACECIR,ACECIRShrub,ACHTRI,ANEDEL,ARNICA,ASTER,ATHFIL,Bare,BERNER,BLESPI,CAREXL,CAREXnarrow,CAREXwide,CASPAR,CASSIO,CHIMEN,CHIUMB,CIRALP,CLASIB,CLIUNI,CORUNA,Dead Wood,DISHOO,Downed Log,EPILOB,ERIGER,ERYMON,Fungus,GALIUM,GAUOVA,GENCAL,GOOOBL,Grass,GYMDIS,HIERAC,Indian Pipes?,LACTUC,Lance Leaved?,Lichen,LIGGRA,LINBOR,LISCOR,LUPINU,LUPLAT,Luzula,Lycopod,MAIDEL,MAIRAC,MAISTE,MENFER,MENFERShrub,MITBRE,MITELL,OPLHOR,OPLHORShrub,OSMBER,ORTSEC,OXAORE,PEDBRA,PEDORN,PEDRAC,PHYEMP,POLBIS,POLYST,POLMUN,POLMUNShrub,POTENT,POTFLA,PSEMEN,RHOALB,RHOALBShrub,Rock,ROSGYM,RUBLAS,RUB'PAN',RUBPED,RUBSPE,Rush,SENTRI,SORSIT,Stem,STRAMP,STRROS,THUPLI,THUPLIShrub,TIATRI,TRACAR,TRIBOR,TRIOVA,TSHE,TSHEShrub,TSME,TSMEShrub,Unk Opp Lv,VACDEL,VACMEM,VACMEMShrub,VACMYR,VACOVA,VACOVAShrub,VACPAR,VAC'PAN',VAC'PAN'Shrub,VALSIT,VERVIR,VIOLA,VIOR,XANO,XANOShrub,XERTEN,Litter,Moss,Wood,Feces,Rush,Sand/Soil,Rock,Root,Bare
PARAN4,PARA,4,N,F,8/11/10,,,0/200,2/175,0/160,0/165,0,,,<1,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,100,0,0,0,0,0,0,0,0
PARAN5,PARA,5,N,F,8/11/10,,,0,2,0,0,0,,,<1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,0,0,0,0,0,0,0
PARAG5,PARA,5,Y,G,8/11/10,,,50,20,15,35,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,,,,,,,,,,,,,,,100,0,0,0,0,0,0,0,0
PARAN3,PARA,3,N,G (formerly E),,,,45,3,5,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,100,0,0,0,0,0,0,0,0
PARAG5,PARA,5,Y,H,8/11/10,,,50,30,0,10,3,,,1,,,,,,,,,,,,,,,,,<1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,100,0,0,0,0,0,0,0,0
PARAN3,PARA,3,N,H,,,,3,2,6,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,100,0,0,0,0,0,0,0,0
PARAN4,PARA,4,N,H,8/11/10,,,20,0,0,0,3,,,<1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,100,0,0,0,0,0,0,0,0
PARAN5,PARA,5,N,H,8/11/10,,,0,2,0,0,0,,,<1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,0,0,0,0,0,0,0
PARAN1,PARA,1,N,H (formerly E),,,,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,0,0,0,0,0,0,0
PARAN3,PARA,3,N,I,,,,35,50,1,30,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,4,,,,,,,,,,,,,,,,,,,,,,<1,,,,,,,,,,,,,,,100,0,0,0,0,0,0,0,0
PARAN4,PARA,4,N,I,8/11/10,,,10,20,30,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,15,,,,,,100,0,0,0,0,0,0,0,0
PARAN1,PARA,1,N,I (formerly F),,,,0,0,1,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,100,0,0,0,0,0,0,0,0
PARAG2,PARA,2,Y,J,,,,14,24,18,4,13,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,5,2,,,,,,,,,,,,,,,100,0,0,0,0,0,0,0,0
PARAN2,PARA,2,N,J,,,,36,3,36,0,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,4,,,25,,,,,,,,,,,,,,,,100,0,0,0,0,0,0,0,0
PARAN4,PARA,4,N,J,8/11/10,,,10,0,30,10,5,,,<1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,100,0,0,0,0,0,0,0,0
HIGHG5,HIGH,5,Y,B,8/12/10,,,100/160,90,25,100/150,30/150,,,,,,,,10,50,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,5,,,,10,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,,,,,,,,,3,,,,,,,99,1,0,0,0,0,0,0,0
NISQG4,NISQ,4,Y,B,7/2/10,,,80/140,25,100,40/180,70/155,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,1,0,0,0,0,0,0,0
NISQN5,NISQ,5,N,B,7/2/10,,,20,2,0,5,0,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,<1,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,,5,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,1,0,0,0,0,0,0,0
PARAG4,PARA,4,Y,B,8/11/10,,,45,35,45,45,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,75,,,,,,,,,,,,,,,99,1,0,0,0,0,0,0,0
PARAN2,PARA,2,N,B (formerly A),,,,0,0,0,0,0,,,<1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,1,0,0,0,0,0,0,0
NISQG1,NISQ,1,Y,D,11/17/09,,,17,2,15,45,10,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,1,0,0,0,0,0,0,0
NISQG4,NISQ,4,Y,D,7/2/10,,,40,25,45,50,35,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,1,0,0,0,0,0,0,0
NISQN2,NISQ,2,N,D,11/17/09,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,99,1,0,0,0,0,0,0,0
HIGHN4,HIGH,4,N,E,8/12/10,,,95,90,50,45,70,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,99,1,0,0,0,0,0,0,0
NISQG3,NISQ,3,Y,E,7/2/10,,,60/200,10,15,80,75,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,1,0,0,0,0,0,0,0
PARAG2,PARA,2,Y,E,,,,3,1,6,2,16,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,3,5,,,,,,,,,,,,,,,99,1,0,0,0,0,0,0,0
NISQN1,NISQ,1,N,F,11/17/09,,,3,3,4,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,1,0,0,0,0,0,0,0
TO04G4,TO04,4,Y,G,,,,15/130 (log),10,8,2,5/130,,,,,,,,,,,,4,,,,,,,30,,,,,,,,,,,,,,25,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,1,0,0,0,0,0,0,0
PARAG1,PARA,1,Y,G (formerly D),,,,80,70,140,120,80,,,20,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,25,,,<1,,,,,,,,,,,,,,,,99,1,0,0,0,0,0,0,0
TO04G4,TO04,4,Y,H,,,,10,2,8,1,5,,,,,,,,,,,,,,,,,,,75,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,4,,,,,,,,,,,,,,,,,,,,,,99,1,0,0,0,0,0,0,0
HIGHN1,HIGH,1,N,H (formerly E),,,,20,35,18,1,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,99,1,0,0,0,0,0,0,0
HIGHG5,HIGH,5,Y,I,8/12/10,,,65,40,20,80,50,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,,,,,,,,,5,,,,,,,99,1,0,0,0,0,0,0,0
PARAG2,PARA,2,Y,I,,,,25,47,45,25,12,,,<1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,4,25,,,,,,,,,,,,,,,99,1,0,0,0,0,0,0,0
PARAG4,PARA,4,Y,J,8/11/10,,,60,30,20,75,35,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,<1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,,,,15,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,5,,,,,,,99,1,0,0,0,0,0,0,0
NISQG3,NISQ,3,Y,A,,,,70,70,60,25,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,2,0,0,0,0,0,0,0
PARAG1,PARA,1,Y,A,,,,25,1,10,0,15,0,22,12,,,,,<1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,<1,,,,,,,,,,,,,,,,,,,98,2,0,0,0,0,0,0,0
NISQN1,NISQ,1,N,B,11/17/09,,,3,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,2,0,0,0,0,0,0,0
HIGHN1,HIGH,1,N,B (formerly A),,,,28,18,22,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,98,2,0,0,0,0,0,0,0
NISQG4,NISQ,4,Y,C,7/2/10,,,60,30/140,15,25,50,,,,,,,,,,15,,,,,,,,25,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,2,0,0,0,0,0,0,0
PARAN1,PARA,1,N,C (formerly B),,,,0,0,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,2,0,0,0,0,0,0,0
PARAG1,PARA,1,Y,D (formerly C),,,,65,60,100,75,55,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,98,2,0,0,0,0,0,0,0
PARAG5,PARA,5,Y,E,8/11/10,,,50,70/190,55,0,50,,,1,,,,,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,2,0,0,0,0,0,0,0
PARAG1,PARA,1,Y,F,,,,70,90,60,60,70,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,<1,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,98,2,0,0,0,0,0,0,0
PARAG3,PARA,3,Y,F,,,,125,110,110,190,110,,,50,50?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,98,2,0,0,0,0,0,0,0
TO04G4,TO04,4,Y,F,,,,2,4,2,20,4,,,,,,,,,,,,,,,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,2,,,,,,,,,,,,,,,,,,,,,,98,2,0,0,0,0,0,0,0
PARAG2,PARA,2,Y,H,,,,110,110,25,220,55,,,1,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,98,2,0,0,0,0,0,0,0
PARAN2,PARA,2,N,I,,,,15,3,35,0,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,3,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,98,2,0,0,0,0,0,0,0
HIGHG5,HIGH,5,Y,J,8/12/10,,,70,80/110,50/105,30,90/110,,,,,,,,10,5,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,10,,,,,,,98,2,0,0,0,0,0,0,0
PARAG1,PARA,1,Y,J,,,,4,10,3,0,2,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,<1,,<1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,98,2,0,0,0,0,0,0,0
TO04G5,TO04,5,Y,Y,,,,38,12,52,45,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,,,,,,,,,,,,,,,,,,,,1 ?,,,,,,2,,,,<1,,,,,,20,,,,,,,,,,,,,,,,,,,,,,<1,,,,,,,,,,,,,,,,,,,,,,,,,98,2,0,0,0,0,0,0,0
NISQN1,NISQ,1,N,A,11/17/09,,,2,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,3,0,0,0,0,0,0,0
NISQN4,NISQ,4,N,B,7/2/10,,,100,0,0,2,0,,,,,,,,,,,,,2,,,,,15,,,,,,,,,,,,,,,,,,,,<1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,,,,,97,3,0,0,0,0,0,0,0
PARAG2,PARA,2,Y,C,,,,3,3,13,11,6,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,97,3,0,0,0,0,0,0,0
PARAG4,PARA,4,Y,H,8/11/10,,,55/140,25,30,0/155,25,,,<1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,10,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,1,,,,,,,97,3,0,0,0,0,0,0,0
HIGHN1,HIGH,1,N,C (formerly B),,,,12,25,18,40,0,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,96,4,0,0,0,0,0,0,0
PARAG2,PARA,2,Y,F,,,,31,1,3,5,75,,,<1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,96,4,0,0,0,0,0,0,0
PARAG5,PARA,5,Y,J,8/11/10,,,0,0,5,2,0,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,96,4,0,0,0,0,0,0,0
HIGHN1,HIGH,1,N,X,,,,10,2,13,11,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,4,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,96,4,0,0,0,0,0,0,0
NISQN1,NISQ,1,N,X,11/17/09,,,6,1,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,4,0,0,0,0,0,0,0
TO04G1,TO04,1,Y,J,,,,4,11,0,75,15,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,1,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,93,5,0,0,0,0,0,0,0
NISQN4,NISQ,4,N,A,7/2/10,,,10,0,90,0,0,,,,,,,,,,,,,2,,4,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<1,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,5,0,0,0,0,0,0,0
PARAG2,PARA,2,Y,B,,,,18,1,5,10,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,95,5,0,0,0,0,0,0,0
PARAG1,PARA,1,Y,B (formerly A),,,,45,4,55,20,70,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,95,5,0,0,0,0,0,0,0
NISQN5,NISQ,5,N,C,7/2/10,,,0,1,1,5,0,,,,,,,,,,,,4,,,<1,,,,,,,,,,,,,,,,,,,,,,,1,,,,<1,,,,,,,,,,,,,,,,,,,,,,,1,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,5,0,0,0,0,0,0,0
PARAG1,PARA,1,Y,C (formerly B),,,,2,3,15,70,36,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,1,,,,2,,,,,,,,,,,,,,,95,5,0,0,0,0,0,0,0
NISQG3,NISQ,3,Y,D,7/2/10,,,55,10,10,70,50,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,,,,,,,50,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,95,5,0,0,0,0,0,0,0
NISQN1,NISQ,1,N,D,11/17/09,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,5,0,0,0,0,0,0,0
NISQN3,NISQ,3,N,D,7/2/10,,,30,2,15,20,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,5,0,0,0,0,0,0,0
NISQN1,NISQ,1,N,E,11/17/09,,,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,5,0,0,0,0,0,0,0
NISQN3,NISQ,3,N,E,7/2/10,,,15,20,5,1,1,,,,,,,,,,,,,1,,1,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,28,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,5,0,0,0,0,0,0,0
PARAG1,PARA,1,Y,E,,,,8,3,3,0,15,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,7,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,95,5,0,0,0,0,0,0,0
NISQN3,NISQ,3,N,F,7/2/10,,,2,15,2,5,20,,,,,,,,,,,,,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,5,0,0,0,0,0,0,0
PARAG4,PARA,4,Y,I,8/11/10,,,40,0/120,20,25,55,,,<1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,25,,,,12,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,95,5,0,0,0,0,0,0,0
TO04G1,TO04,1,Y,I,,,,2,0,0,15,2,,,,,,,,,,,,,,,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,95,5,0,0,0,0,0,0,0
